City/Town,State,County,Latitude,Longitude,Avg Daily Irradiance,Est. Energy Production Per Day
Pender,NE,Thurston,42.1108,-96.7113,4.2944,1.546
South Whitley,IN,Whitley,41.084,-85.6278,3.8924,1.4013
Hato Candal,PR,Río Grande,18.3732,-65.7906,5.6973,2.051
Fremont Hills,MO,Christian,37.0647,-93.2531,4.4344,1.5964
Pasadena Hills,MO,St. Louis,38.7083,-90.2921,4.2585,1.5331
New Milford,IL,Winnebago,42.175,-89.0569,3.984,1.4342
Kotlik,AK,Kusilvak,63.0305,-163.553,2.477,0.8917
Sparrow Bush,NY,Orange,41.4025,-74.7175,3.8311,1.3792
Darien,WI,Walworth,42.6007,-88.7129,3.9446,1.4201
Red Corral,CA,Amador,38.4121,-120.6072,5.308,1.9109
Pilot Rock,OR,Umatilla,45.496,-118.8333,4.2808,1.5411
Ortonville,MI,Oakland,42.851,-83.4427,3.8465,1.3847
Bayou Country Club,LA,Lafourche,29.7796,-90.7892,4.7256,1.7012
Cannon Beach,OR,Clatsop,45.8884,-123.9603,3.8231,1.3763
Burt,MI,Saginaw,43.2358,-83.9027,3.7992,1.3677
North Key Largo,FL,Monroe,25.2574,-80.3242,5.0915,1.8329
West Mayfield,PA,Beaver,40.7802,-80.3387,3.8614,1.3901
Mesita,NM,Cibola,35.0026,-107.3122,5.5891,2.0121
Rotan,TX,Fisher,32.8541,-100.4655,5.3883,1.9398
Ruston,WA,Pierce,47.2982,-122.5103,3.6009,1.2963
Westfield,WI,Marquette,43.8851,-89.4926,3.9028,1.405
Leesburg,OH,Highland,39.3418,-83.552,4.0606,1.4618
Mashpee Neck,MA,Barnstable,41.6119,-70.4666,4.0126,1.4445
Starbuck,MN,Pope,45.6116,-95.5322,4.0474,1.4571
Sacred Heart University,CT,Greater Bridgeport,41.2215,-73.2442,3.9479,1.4212
West Kennebunk,ME,York,43.4142,-70.581,3.8342,1.3803
Grabill,IN,Allen,41.2094,-84.9681,3.9404,1.4185
Elmer,NJ,Salem,39.5919,-75.174,4.1793,1.5045
Dutch Island,GA,Chatham,32.0047,-81.0317,4.7039,1.6934
Webster,FL,Sumter,28.6114,-82.0493,5.0641,1.8231
Independence,WI,Trempealeau,44.3328,-91.4172,3.9511,1.4224
Greene,IA,Butler,42.8968,-92.8041,4.1215,1.4837
South Wenatchee,WA,Chelan,47.3885,-120.2829,3.8461,1.3846
Prospect,OH,Marion,40.454,-83.1847,4.0027,1.441
West Mountain,UT,Utah,40.051,-111.785,4.923,1.7723
Plains,KS,Meade,37.2642,-100.5898,5.0857,1.8309
Centerville,TX,Leon,31.2583,-95.9794,4.6939,1.6898
Salina,OK,Mayes,36.2909,-95.1528,4.5563,1.6403
Prineville Lake Acres,OR,Crook,44.1676,-120.7889,4.4438,1.5998
La Plata,MO,Macon,40.0242,-92.4914,4.1924,1.5093
Flemington,PA,Clinton,41.1271,-77.4703,3.8182,1.3746
Rush Springs,OK,Grady,34.7788,-97.9572,4.8697,1.7531
Edwardsburg,MI,Cass,41.7965,-86.0836,3.8863,1.3991
Orocovis,PR,Orocovis,18.2258,-66.3902,5.5331,1.9919
Marine,IL,Madison,38.7868,-89.7789,4.2795,1.5406
Hiram,OH,Portage,41.3115,-81.1429,3.775,1.359
Princeton,MO,Mercer,40.3966,-93.5884,4.2487,1.5295
Pasatiempo,CA,Santa Cruz,37.0034,-122.0265,4.8794,1.7566
Malvern,IA,Mills,41.0038,-95.5842,4.3087,1.5511
Neoga,IL,Cumberland,39.3215,-88.4502,4.1505,1.4942
Okawville,IL,Washington,38.4344,-89.548,4.2795,1.5406
Lake Winnebago,MO,Cass,38.8234,-94.3612,4.3755,1.5752
Oak Grove Heights,AR,Greene,36.1271,-90.5085,4.4462,1.6006
Fairmead,CA,Madera,37.0775,-120.1937,5.3991,1.9437
Quinnesec,MI,Dickinson,45.803,-87.9958,3.7298,1.3427
Shattuck,OK,Ellis,36.2649,-99.8774,5.0377,1.8136
Brewster Heights,NY,Putnam,41.4073,-73.6286,3.9479,1.4212
El Negro,PR,Yabucoa,18.037,-65.8494,5.6973,2.051
Tiburones,PR,Barceloneta,18.4382,-66.5808,5.5331,1.9919
McGraw,NY,Cortland,42.5938,-76.0975,3.7072,1.3346
Darmstadt,IN,Vanderburgh,38.0938,-87.5793,4.2278,1.522
Stanberry,MO,Gentry,40.2166,-94.5381,4.3169,1.5541
Lone Tree,IA,Johnson,41.4859,-91.4267,4.1197,1.4831
Sistersville,WV,Tyler,39.5597,-80.9988,3.9454,1.4203
Blossom,TX,Lamar,33.6633,-95.3837,4.6317,1.6674
Gold Hill,OR,Jackson,42.4358,-123.0527,4.5756,1.6472
Midtown,TN,Roane,35.8813,-84.5715,4.3995,1.5838
Machias,WA,Snohomish,47.9918,-122.0517,3.6009,1.2963
Girardville,PA,Schuylkill,40.7922,-76.283,3.9593,1.4253
West Leechburg,PA,Westmoreland,40.634,-79.6171,3.8265,1.3775
Rock Island,WA,Douglas,47.3733,-120.142,3.8461,1.3846
Valley Mills,TX,Bosque,31.6582,-97.4715,4.8957,1.7625
Weston Mills,NY,Cattaraugus,42.0738,-78.3714,3.695,1.3302
Stockbridge,MI,Ingham,42.4483,-84.1757,3.8391,1.3821
Garretson,SD,Minnehaha,43.7147,-96.5028,4.2722,1.538
Peabody,KS,Marion,38.1683,-97.1043,4.6586,1.6771
Jonesville,VA,Lee,36.687,-83.1153,4.3095,1.5514
Moroni,UT,Sanpete,39.527,-111.583,5.0393,1.8141
Black Rock,NM,McKinley,35.0835,-108.7975,5.5843,2.0103
Kaaawa,HI,Honolulu,21.5485,-157.8534,5.8149,2.0934
Pine Island,TX,Waller,30.0554,-96.0253,4.8119,1.7323
Tri-Lakes,IN,Whitley,41.2507,-85.4433,3.8924,1.4013
Sweet Springs,MO,Saline,38.9649,-93.4152,4.3371,1.5614
Westfield,PA,Tioga,41.9176,-77.5402,3.8182,1.3746
Eatons Neck,NY,Suffolk,40.9324,-73.3955,4.1004,1.4761
Medford,MN,Steele,44.1685,-93.2472,3.9987,1.4395
Diablo Grande,CA,Stanislaus,37.4009,-121.2629,5.4264,1.9535
Redway,CA,Humboldt,40.1208,-123.822,4.9622,1.7864
Ignacio,CO,La Plata,37.118,-107.6376,5.1538,1.8554
Newfoundland,NJ,Passaic,41.0594,-74.4308,3.8311,1.3792
Carpendale,WV,Mineral,39.6278,-78.7896,4.0145,1.4452
Edgerton,MN,Pipestone,43.8753,-96.1305,4.2722,1.538
Hillside Lake,NY,Dutchess,41.6191,-73.7944,3.9479,1.4212
Humansville,MO,Polk,37.7952,-93.5766,4.4344,1.5964
Mission,SD,Todd,43.3063,-100.661,4.4366,1.5972
Whitmire,SC,Newberry,34.5041,-81.6144,4.5789,1.6484
Ceredo,WV,Wayne,38.3961,-82.5535,4.0571,1.4606
Brookfield Center,OH,Trumbull,41.2384,-80.5548,3.8039,1.3694
Velda City,MO,St. Louis,38.6941,-90.2934,4.2585,1.5331
Heidelberg,PA,Allegheny,40.3914,-80.0923,3.8614,1.3901
Augusta,WI,Eau Claire,44.6784,-91.1204,3.9511,1.4224
Molino,FL,Escambia,30.7123,-87.324,4.8569,1.7485
Herscher,IL,Kankakee,41.0493,-88.1006,3.9776,1.4319
Darien,GA,McIntosh,31.3568,-81.4314,4.72,1.6992
Cleveland,AL,Blount,33.9964,-86.5671,4.5741,1.6467
Kenwood Estates,FL,Palm Beach,26.6276,-80.1153,4.9788,1.7924
Enhaut,PA,Dauphin,40.2324,-76.8253,3.9593,1.4253
Claypool,AZ,Gila,33.4061,-110.8422,5.7954,2.0863
Jonesville,LA,Catahoula,31.6238,-91.83,4.679,1.6844
Stratford,TX,Sherman,36.3376,-102.076,5.3973,1.943
Santa Anna,TX,Coleman,31.7369,-99.3254,5.2073,1.8746
Enigma,GA,Berrien,31.4076,-83.329,4.7844,1.7224
Benwood,WV,Marshall,40.0139,-80.7328,3.8614,1.3901
Powderly,TX,Lamar,33.809,-95.505,4.6317,1.6674
Fairfield Beach,OH,Fairfield,39.9183,-82.4791,3.9859,1.4349
North Bend,NE,Dodge,41.462,-96.7857,4.3532,1.5672
Berino,NM,Doña Ana,32.069,-106.6221,5.7403,2.0665
West Fairview,PA,Cumberland,40.2777,-76.9196,3.9593,1.4253
Point Roberts,WA,Whatcom,48.9882,-123.0577,3.6569,1.3165
Haskins,OH,Wood,41.4648,-83.7043,3.9523,1.4228
Belle,MO,Maries,38.2848,-91.7217,4.3001,1.548
Bull Valley,IL,McHenry,42.3227,-88.3633,3.9446,1.4201
New Berlin,IL,Sangamon,39.7261,-89.9143,4.1909,1.5087
Ellicott,CO,El Paso,38.8256,-104.3829,5.0743,1.8267
Apollo,PA,Armstrong,40.5848,-79.5647,3.8265,1.3775
Milford,IL,Iroquois,40.6278,-87.6963,4.0377,1.4536
Toluca,IL,Marshall,41.0044,-89.1339,4.0551,1.4598
Somerville,TX,Burleson,30.346,-96.5311,4.8119,1.7323
Ponderosa Pine,NM,Bernalillo,34.972,-106.3369,5.7129,2.0566
Mineville,NY,Essex,44.0933,-73.5246,3.5756,1.2872
Lake Secession,SC,Abbeville,34.2821,-82.5904,4.6288,1.6664
Franklinville,NC,Randolph,35.7421,-79.6893,4.5281,1.6301
Juno Ridge,FL,Palm Beach,26.8491,-80.0632,4.9788,1.7924
Victoria,MS,Marshall,34.8387,-89.6144,4.5348,1.6325
Winnebago,MN,Faribault,43.7645,-94.1702,4.1352,1.4887
Cleveland,NC,Rowan,35.7331,-80.6817,4.5416,1.635
Marsing,ID,Owyhee,43.5466,-116.8094,4.5942,1.6539
Cottonwood,AL,Houston,31.0552,-85.3008,4.7502,1.7101
Milford,NJ,Hunterdon,40.5694,-75.0916,3.9492,1.4217
Carey,ID,Blaine,43.3097,-113.9444,4.5751,1.647
Seis Lagos,TX,Collin,33.071,-96.5665,4.7418,1.707
Cottonwood,ID,Idaho,46.051,-116.3498,4.0376,1.4535
Ness City,KS,Ness,38.454,-99.9047,4.8754,1.7551
West Kittanning,PA,Armstrong,40.8125,-79.5312,3.8265,1.3775
Arrowhead Beach,NC,Chowan,36.2266,-76.7021,4.4303,1.5949
Green Village,NJ,Morris,40.7386,-74.446,4.0175,1.4463
Boston Heights,OH,Summit,41.2539,-81.509,3.775,1.359
Homestead Base,FL,Miami-Dade,25.4936,-80.391,5.0915,1.8329
Winchester,OH,Adams,38.9436,-83.654,4.0949,1.4742
Creighton,NE,Knox,42.4649,-97.9071,4.3504,1.5661
Discovery Harbour,HI,Hawaii,19.0415,-155.6254,5.449,1.9616
Fulton,TX,Aransas,28.0706,-97.0429,4.9045,1.7656
Woodsboro,MD,Frederick,39.5328,-77.3097,4.0947,1.4741
Russells Point,OH,Logan,40.4681,-83.8939,4.0027,1.441
Sargent,TX,Matagorda,28.7966,-95.6465,4.8641,1.7511
Conehatta,MS,Newton,32.4601,-89.2785,4.6297,1.6667
Richfield Springs,NY,Otsego,42.8536,-74.9862,3.7699,1.3572
Dike,IA,Grundy,42.4641,-92.6255,4.1215,1.4837
North Apollo,PA,Armstrong,40.5938,-79.5563,3.8265,1.3775
Atwood,KS,Rawlins,39.8101,-101.0418,4.9144,1.7692
Cactus Flats,AZ,Graham,32.7642,-109.7206,5.8778,2.116
Blue River,CO,Summit,39.4362,-106.035,5.0027,1.801
Manawa,WI,Waupaca,44.4613,-88.9204,3.843,1.3835
Buchanan,GA,Haralson,33.803,-85.1804,4.5674,1.6443
Gorman,TX,Eastland,32.2136,-98.6721,5.077,1.8277
St. John,KS,Stafford,38.0,-98.7611,4.7848,1.7225
Roseland,LA,Tangipahoa,30.7646,-90.5114,4.6605,1.6778
Coldwater,MS,Tate,34.6902,-89.9757,4.5348,1.6325
Richlandtown,PA,Bucks,40.4724,-75.3212,3.9492,1.4217
Bethesda,OH,Belmont,40.0164,-81.0727,3.8937,1.4017
Robie Creek,ID,Boise,43.6681,-116.0209,4.5942,1.6539
Wetherington,OH,Butler,39.3633,-84.3767,4.0729,1.4662
Hasley Canyon,CA,Los Angeles,34.4817,-118.6665,5.6778,2.044
Lake Shore,UT,Utah,40.1294,-111.7362,4.923,1.7723
Bradford Woods,PA,Allegheny,40.6369,-80.0809,3.8614,1.3901
Buckeystown,MD,Frederick,39.3264,-77.4279,4.0947,1.4741
Conrad,IA,Grundy,42.2234,-92.8741,4.1215,1.4837
Fairplay,GA,Douglas,33.6187,-84.8605,4.5579,1.6408
Whitehorn Cove,OK,Wagoner,35.9936,-95.2868,4.5489,1.6376
Fairland,OK,Ottawa,36.7513,-94.8472,4.5144,1.6252
Banner Elk,NC,Avery,36.1589,-81.8677,4.332,1.5595
Brunswick,NC,Columbus,34.2877,-78.7085,4.56,1.6416
Darrington,WA,Snohomish,48.2546,-121.6031,3.6288,1.3064
Dollar Point,CA,Placer,39.1899,-120.1083,5.2236,1.8805
Apple Valley,UT,Washington,37.081,-113.1034,5.4492,1.9617
Rafter J Ranch,WY,Teton,43.4317,-110.7924,4.5279,1.63
DeLand Southwest,FL,Volusia,29.0078,-81.3113,4.792,1.7251
Chelsea Cove,NY,Dutchess,41.6133,-73.7469,3.9479,1.4212
Whitaker,PA,Allegheny,40.4007,-79.8863,3.8265,1.3775
Clear Lake Shores,TX,Galveston,29.5454,-95.0325,4.7376,1.7055
Oceana,WV,Wyoming,37.6927,-81.6324,4.1477,1.4932
Newark,TX,Wise,33.005,-97.4856,4.8974,1.7631
Fyffe,AL,DeKalb,34.449,-85.9052,4.4757,1.6113
Carrizo Hill,TX,Dimmit,28.5032,-99.8294,5.1174,1.8423
Indian Lake,TX,Cameron,26.0877,-97.5027,4.9024,1.7649
Frankfort,OH,Ross,39.4063,-83.1836,4.0606,1.4618
Cambria,IL,Williamson,37.7793,-89.1189,4.3529,1.567
Saybrook Manor,CT,Lower Connecticut River Valley,41.2825,-72.4063,4.0035,1.4413
St. Francis,KS,Cheyenne,39.7714,-101.8015,4.9144,1.7692
Harmony,PA,Butler,40.8015,-80.125,3.8614,1.3901
Goodhue,MN,Goodhue,44.3994,-92.6255,3.9651,1.4274
Culver,IN,Marshall,41.2166,-86.4243,3.8863,1.3991
Ventress,LA,Pointe Coupee,30.6825,-91.4248,4.6944,1.69
Atwood,TN,Carroll,35.9747,-88.6689,4.4302,1.5949
Nazareth College,NY,Monroe,43.1031,-77.5193,3.6703,1.3213
Edison,GA,Calhoun,31.5608,-84.7374,4.7844,1.7224
Miranda,PR,Vega Baja,18.3869,-66.3789,5.5331,1.9919
Dellwood,MN,Washington,45.0985,-92.9672,3.9347,1.4165
Marshallton,PA,Northumberland,40.7853,-76.5366,3.9593,1.4253
Woodburn,IN,Allen,41.1287,-84.8503,3.9404,1.4185
Redby,MN,Beltrami,47.8715,-94.9052,3.866,1.3918
Woodsboro,TX,Refugio,28.2379,-97.3254,4.9045,1.7656
Sam Rayburn,TX,Jasper,31.0789,-94.0269,4.637,1.6693
Snead,AL,Blount,34.1162,-86.3902,4.499,1.6196
Energy,IL,Williamson,37.774,-89.0244,4.3529,1.567
Bethany,IL,Moultrie,39.6443,-88.7411,4.1505,1.4942
Gretna,VA,Pittsylvania,36.9492,-79.3647,4.4481,1.6013
Kaanapali,HI,Maui,20.9277,-156.6794,5.9226,2.1321
Galesville,MD,Anne Arundel,38.8379,-76.5514,4.345,1.5642
Olympia,SC,Richland,33.9768,-81.0349,4.6448,1.6721
Hemlock,MI,Saginaw,43.4186,-84.2311,3.7847,1.3625
Waymart,PA,Wayne,41.5866,-75.4047,3.7647,1.3553
Arrington,VA,Nelson,37.6744,-78.8928,4.3952,1.5823
Midway,AR,Baxter,36.3911,-92.4732,4.4589,1.6052
Luna Pier,MI,Monroe,41.8049,-83.4426,3.9523,1.4228
Brookneal,VA,Campbell,37.0532,-78.9485,4.3952,1.5823
Almedia,PA,Columbia,41.0144,-76.385,3.8115,1.3721
Farmersburg,IN,Sullivan,39.2525,-87.3807,4.1231,1.4843
Chico,TX,Wise,33.296,-97.7986,4.8974,1.7631
Collinwood,TN,Wayne,35.1746,-87.7442,4.4026,1.5849
Russellton,PA,Allegheny,40.6081,-79.8401,3.8265,1.3775
Stearns,KY,McCreary,36.6957,-84.4768,4.262,1.5343
Greenville,VA,Augusta,38.0036,-79.1523,4.1197,1.4831
Sea Ranch,CA,Sonoma,38.7165,-123.4527,4.8152,1.7335
New Pekin,IN,Washington,38.5029,-86.0152,4.1609,1.4979
Edmundson,MO,St. Louis,38.7351,-90.3658,4.2585,1.5331
Factoryville,PA,Wyoming,41.5602,-75.7823,3.7647,1.3553
Lake Park,IA,Dickinson,43.4468,-95.3261,4.211,1.516
Logan Elm Village,OH,Pickaway,39.5705,-82.9471,3.9859,1.4349
Laurens,IA,Pocahontas,42.8475,-94.848,4.1894,1.5082
Sycamore,GA,Turner,31.6711,-83.6352,4.7844,1.7224
Dunes City,OR,Lane,43.9079,-124.0985,4.0503,1.4581
Pleasureville,KY,Henry,38.351,-85.1121,4.1544,1.4956
Fayetteville,AL,Talladega,33.1643,-86.4412,4.5741,1.6467
Preston,MN,Fillmore,43.6726,-92.0828,4.0132,1.4448
Grass Lake,MI,Jackson,42.2511,-84.2073,3.8391,1.3821
Markham,TX,Matagorda,28.9627,-96.0645,4.8815,1.7573
Mason,TN,Tipton,35.4128,-89.5412,4.4866,1.6152
Big Rock,IL,Kane,41.7668,-88.5265,3.9776,1.4319
Muldraugh,KY,Meade,37.9365,-85.9915,4.2414,1.5269
Rutherford,TN,Gibson,36.1249,-88.992,4.3838,1.5782
Coldspring,TX,San Jacinto,30.5898,-95.1307,4.7151,1.6974
Gueydan,LA,Vermilion,30.0291,-92.5071,4.6591,1.6773
Fraser,CO,Grand,39.9303,-105.8029,4.83,1.7388
North DeLand,FL,Volusia,29.0484,-81.2966,4.792,1.7251
Orient,NY,Suffolk,41.1425,-72.2771,4.0035,1.4413
Yeagertown,PA,Mifflin,40.6413,-77.5803,3.9053,1.4059
Ogden Dunes,IN,Porter,41.623,-87.1932,3.9205,1.4114
Urania,LA,LaSalle,31.8639,-92.2913,4.6122,1.6604
Taylors Falls,MN,Chisago,45.4121,-92.6644,3.9347,1.4165
Earlington,KY,Hopkins,37.2754,-87.5066,4.3002,1.5481
Claypool Hill,VA,Tazewell,37.0633,-81.7505,4.1477,1.4932
Wolfe City,TX,Hunt,33.3686,-96.072,4.7418,1.707
Fruitdale,CA,Santa Clara,37.3116,-121.9357,5.4264,1.9535
Marion,MT,Flathead,48.0858,-114.6711,3.6798,1.3247
Huntland,TN,Franklin,35.0579,-86.2689,4.4041,1.5855
Menahga,MN,Wadena,46.7471,-95.1012,3.9268,1.4136
Claude,TX,Armstrong,35.1075,-101.3629,5.3482,1.9254
Clarkson,KY,Grayson,37.4937,-86.2259,4.2501,1.53
Highland Park,PA,Mifflin,40.6216,-77.5707,3.9053,1.4059
Oakfield,WI,Fond du Lac,43.6843,-88.5476,3.9025,1.4049
Niagara University,NY,Niagara,43.1372,-79.0352,3.7737,1.3585
Blair,WI,Trempealeau,44.3083,-91.2426,3.9511,1.4224
Cando,ND,Towner,48.4872,-99.2026,3.9482,1.4214
Pocono Ranch Lands,PA,Pike,41.1747,-74.9555,3.8311,1.3792
Wurtsboro,NY,Sullivan,41.5761,-74.4856,3.8311,1.3792
Dryden,MI,Lapeer,42.9456,-83.124,3.8465,1.3847
Crocker,WA,Pierce,47.0843,-122.1226,3.6009,1.2963
Shullsburg,WI,Lafayette,42.5733,-90.2348,4.0028,1.441
Lincolndale,NY,Westchester,41.3356,-73.7252,3.9479,1.4212
Palm Beach Shores,FL,Palm Beach,26.7775,-80.0367,4.9788,1.7924
Gridley,IL,McLean,40.7437,-88.8809,4.0565,1.4603
Lamar,SC,Darlington,34.1695,-80.0649,4.5959,1.6545
Parshall,ND,Mountrail,47.9595,-102.1338,4.0563,1.4603
Maricopa,CA,Kern,35.0516,-119.4058,5.6404,2.0305
New Deal,TX,Lubbock,33.7322,-101.8435,5.499,1.9796
Liberty,UT,Weber,41.3426,-111.8649,4.8707,1.7535
Callaway,MD,St. Mary's,38.2324,-76.5231,4.345,1.5642
Nashotah,WI,Waukesha,43.0938,-88.4038,3.9025,1.4049
Bellefonte,KY,Greenup,38.4949,-82.6911,4.0571,1.4606
Truman,MN,Martin,43.8279,-94.4366,4.1352,1.4887
East Spencer,NC,Rowan,35.6816,-80.4228,4.5416,1.635
South Uniontown,PA,Fayette,39.8939,-79.7465,3.904,1.4054
Magas Arriba,PR,Guayanilla,18.0233,-66.7664,5.5331,1.9919
Lake Don Pedro,CA,Mariposa,37.659,-120.3329,5.3991,1.9437
Jackpot,NV,Elko,41.9797,-114.6645,4.6695,1.681
Ashland Heights,SD,Pennington,44.1293,-103.1286,4.3233,1.5564
Sunrise Lake,PA,Pike,41.3135,-74.9621,3.8311,1.3792
Boulder,MT,Jefferson,46.2359,-112.1198,4.076,1.4674
Harper,TX,Gillespie,30.2903,-99.2459,5.1575,1.8567
St. Martins,MO,Cole,38.5942,-92.3312,4.3139,1.553
North Enid,OK,Garfield,36.4458,-97.8634,4.786,1.723
Foreman,AR,Little River,33.7198,-94.3979,4.5578,1.6408
Third Lake,IL,Lake,42.3709,-88.0122,3.9446,1.4201
Luck,WI,Polk,45.5718,-92.4666,3.9347,1.4165
Honaker,VA,Russell,37.0156,-81.9686,4.1477,1.4932
Fort Hancock,TX,Hudspeth,31.2837,-105.8446,5.8916,2.121
Barbourmeade,KY,Jefferson,38.2986,-85.6009,4.1544,1.4956
Fairmount,GA,Gordon,34.4383,-84.6998,4.4818,1.6134
Biglerville,PA,Adams,39.9303,-77.2462,4.0947,1.4741
Dunnstown,PA,Clinton,41.1484,-77.4201,3.8182,1.3746
Elkhart,TX,Anderson,31.6276,-95.5789,4.6939,1.6898
Conestee,SC,Greenville,34.7638,-82.3497,4.6288,1.6664
Butler,OH,Richland,40.5896,-82.4211,3.9529,1.423
Eastport,ME,Washington,44.9137,-67.0183,3.7977,1.3672
Lowell,OR,Lane,43.9208,-122.7819,4.3421,1.5632
Toast,NC,Surry,36.4966,-80.6347,4.4248,1.5929
Pleasant Hills,OH,Hamilton,39.2365,-84.5228,4.0729,1.4662
Stinnett,TX,Hutchinson,35.8231,-101.4436,5.3482,1.9254
Kamiah,ID,Lewis,46.2269,-116.0283,4.0376,1.4535
Atwater,MN,Kandiyohi,45.1356,-94.7769,4.0474,1.4571
Auburn,KS,Shawnee,38.9077,-95.8158,4.4541,1.6035
Cedar Bluff,VA,Tazewell,37.0876,-81.7633,4.1477,1.4932
Oyster Creek,TX,Brazoria,28.9978,-95.3282,4.8641,1.7511
